ax,ay,az,gx,gy,gz,d1,d2,d3,d4,target
13507,-3272,8971,218,-452,-93,198.0,187.0,237.0,214.0,1
13683,-3360,8491,277,-309,-47,197.0,183.0,231.0,214.0,1
13867,-3680,8291,731,62,-97,197.0,182.0,229.0,211.0,1
13351,-3364,8779,1014,7,-174,193.0,182.0,226.0,211.0,1
13515,-3188,9055,551,-373,-329,189.0,179.0,223.0,206.0,1
13555,-3100,8835,561,-451,-258,186.0,177.0,220.0,206.0,1
13619,-3232,8843,556,-535,-152,182.0,175.0,220.0,208.0,1
13591,-3276,8775,596,-446,-201,183.0,175.0,217.0,205.0,1
13591,-3044,9051,419,-595,-127,181.0,173.0,217.0,204.0,1
13639,-3264,8731,196,-593,-192,176.0,171.0,215.0,202.0,1
13683,-3256,8683,388,-541,-197,175.0,171.0,212.0,201.0,1
13695,-3116,8675,284,-373,-70,172.0,171.0,211.0,198.0,1
13695,-3240,8675,309,-268,-34,171.0,170.0,211.0,200.0,1
13603,-3348,8627,424,-280,15,170.0,168.0,209.0,198.0,1
13551,-3120,8699,455,-255,82,168.0,166.0,205.0,197.0,1
13599,-3248,8827,275,-368,124,168.0,166.0,206.0,193.0,1
13575,-3356,8731,305,-458,150,166.0,166.0,204.0,194.0,1
13743,-3252,8735,289,-521,26,164.0,164.0,202.0,194.0,1
13795,-3332,8707,461,-527,16,166.0,165.0,204.0,193.0,1
13495,-3340,8743,281,-597,93,164.0,162.0,204.0,193.0,1
13719,-3316,8715,316,-827,73,164.0,162.0,201.0,191.0,1
13767,-3364,8743,371,-734,21,163.0,163.0,200.0,192.0,1
13839,-3408,8631,506,-515,24,163.0,164.0,198.0,192.0,1
13667,-3176,8791,536,-402,111,161.0,163.0,201.0,192.0,1
13531,-3056,8931,124,-643,316,161.0,164.0,200.0,188.0,1
13635,-3428,8631,235,-719,301,160.0,164.0,197.0,191.0,1
13555,-3588,8135,476,-569,191,161.0,164.0,198.0,188.0,1
13703,-3624,8167,505,-568,220,160.0,164.0,197.0,188.0,1
13739,-3496,8479,502,-497,106,159.0,162.0,197.0,186.0,1
13367,-3456,8767,433,-481,-70,160.0,162.0,196.0,187.0,1
13643,-3484,8423,429,-481,-76,159.0,161.0,196.0,183.0,1
13695,-3536,8363,695,-477,161,159.0,162.0,196.0,186.0,1
13875,-3528,8383,441,-136,126,160.0,161.0,196.0,184.0,1
13471,-3512,8955,166,-313,102,160.0,159.0,193.0,183.0,1
13631,-3616,8547,455,-624,119,161.0,160.0,196.0,182.0,1
13923,-3456,8255,835,-487,172,159.0,159.0,194.0,182.0,1
13699,-3444,8263,684,-391,246,160.0,159.0,193.0,183.0,1
13603,-3360,8491,503,-497,257,159.0,158.0,194.0,182.0,1
13787,-3264,8443,188,-649,348,159.0,156.0,193.0,182.0,1
13783,-3820,8051,384,-449,483,160.0,154.0,192.0,183.0,1
13607,-3696,8167,662,-406,503,161.0,153.0,194.0,182.0,1
13475,-3668,8323,746,-259,312,161.0,153.0,194.0,181.0,1
13359,-3812,8803,160,-629,116,171.0,149.0,193.0,182.0,1
13243,-3756,8683,78,-547,78,162.0,149.0,196.0,183.0,1
13495,-4012,8243,225,-478,50,164.0,150.0,194.0,182.0,1
13471,-3936,8471,223,-201,-30,165.0,149.0,194.0,182.0,1
13535,-3848,8559,44,-132,-108,163.0,149.0,193.0,181.0,1
13883,-4108,8335,-105,-2,-297,161.0,147.0,193.0,182.0,1
14063,-3836,8035,135,146,-271,160.0,149.0,194.0,180.0,1
13787,-4004,8071,79,424,-157,160.0,151.0,193.0,182.0,1
13903,-4000,8431,119,297,-257,161.0,150.0,192.0,182.0,1
14031,-3640,8451,126,117,-322,160.0,151.0,192.0,181.0,1
13715,-3612,8335,304,-163,130,158.0,151.0,193.0,182.0,1
13619,-3416,8511,61,-493,610,159.0,150.0,193.0,182.0,1
13663,-3728,8383,86,-728,626,161.0,149.0,193.0,181.0,1
13807,-3696,8263,25,-606,432,159.0,149.0,192.0,180.0,1
13971,-3880,8043,273,-759,177,159.0,148.0,191.0,180.0,1
14075,-3952,7979,683,-605,-7,160.0,148.0,192.0,177.0,1
14075,-3944,7791,649,-529,60,161.0,148.0,193.0,181.0,1
14083,-3728,8311,572,-437,66,162.0,148.0,193.0,181.0,1
14179,-3680,8319,356,-372,132,164.0,149.0,194.0,180.0,1
13867,-3984,8079,714,-291,70,165.0,150.0,196.0,180.0,1
13863,-3524,8147,1121,-357,364,171.0,153.0,200.0,182.0,1
13563,-3532,8367,866,-436,321,172.0,156.0,201.0,182.0,1
13707,-3480,8211,687,-688,375,174.0,160.0,206.0,181.0,1
13491,-3784,8375,593,-721,306,173.0,163.0,208.0,181.0,1
13599,-3660,7947,811,-737,295,175.0,165.0,208.0,180.0,1
13459,-3836,8307,818,-662,371,174.0,169.0,209.0,182.0,1
13295,-3684,7991,884,-598,300,176.0,172.0,214.0,183.0,1
13551,-3792,8127,674,-619,182,175.0,180.0,218.0,182.0,1
13271,-3660,8323,398,-717,116,175.0,182.0,221.0,183.0,1
13375,-3984,7759,390,-806,128,175.0,186.0,223.0,184.0,1
13827,-3972,8023,451,-551,-122,173.0,183.0,224.0,186.0,1
13959,-4216,7883,296,-312,-215,171.0,183.0,229.0,186.0,1
13895,-4480,7999,419,-215,-353,172.0,183.0,232.0,187.0,1
14171,-4072,8047,538,-255,-344,172.0,187.0,232.0,191.0,1
14319,-4072,8051,385,-132,-465,172.0,184.0,234.0,189.0,1
14531,-4360,7799,441,123,-447,173.0,184.0,234.0,189.0,1
14463,-4584,7471,1065,551,-479,172.0,186.0,241.0,194.0,1
14347,-3880,8243,1249,805,-435,172.0,187.0,246.0,201.0,1
13907,-3444,8819,543,398,-266,170.0,189.0,250.0,209.0,1
13951,-3876,8291,177,298,-165,172.0,189.0,257.0,221.0,1
14195,-4048,7851,516,496,63,172.0,189.0,261.0,241.0,1
13859,-4036,7839,1063,725,255,173.0,188.0,267.0,257.0,1
13655,-3888,8427,914,800,341,171.0,189.0,271.0,271.0,1
13375,-3588,8231,656,562,304,171.0,187.0,273.0,279.0,1
13695,-3592,7911,642,338,417,173.0,189.0,275.0,288.0,1
13599,-4344,8023,784,300,494,171.0,191.0,273.0,295.0,1
13403,-4348,8383,905,243,447,172.0,188.0,275.0,295.0,1
13151,-3980,8459,912,59,252,172.0,189.0,275.0,295.0,1
13127,-3812,8571,788,-205,104,171.0,192.0,275.0,297.0,1
13355,-3944,8455,698,-191,-40,173.0,192.0,277.0,293.0,1
13311,-3932,8339,741,-171,-166,173.0,193.0,275.0,295.0,1
13291,-3692,8459,791,-126,-361,173.0,194.0,275.0,288.0,1
13443,-3740,8487,790,-112,-605,176.0,194.0,277.0,286.0,1
13623,-3748,8603,490,186,-772,184.0,205.0,288.0,288.0,1
13795,-3796,8555,790,379,-839,189.0,215.0,295.0,290.0,1
13923,-3580,8919,649,309,-765,191.0,215.0,302.0,302.0,1
13955,-3776,8839,621,304,-737,191.0,215.0,302.0,302.0,1
13843,-3704,8411,756,701,-830,193.0,218.0,302.0,302.0,1
13515,-3648,8747,927,607,-799,196.0,220.0,304.0,300.0,1
13239,-3384,9079,1049,489,-688,197.0,226.0,302.0,300.0,1
13119,-3512,9315,868,330,-716,200.0,227.0,304.0,295.0,1
13307,-3384,9331,758,310,-611,201.0,229.0,300.0,293.0,1
13375,-3360,9127,589,458,-476,201.0,232.0,302.0,284.0,1
13447,-3452,9063,273,855,-198,204.0,237.0,295.0,277.0,1
13227,-3640,9715,-47,593,9,205.0,241.0,293.0,271.0,1
13167,-3836,9215,-293,329,-60,206.0,248.0,293.0,261.0,1
13195,-3776,9155,-444,240,-118,205.0,250.0,295.0,253.0,1
13155,-3696,9051,-276,117,-191,205.0,255.0,293.0,248.0,1
13055,-3448,8875,-205,-53,-226,208.0,255.0,290.0,244.0,1
13247,-3328,8955,-216,-74,-306,204.0,253.0,293.0,246.0,1
13347,-3504,8699,-436,130,-502,204.0,253.0,293.0,241.0,1
13591,-3464,8647,-492,66,-484,205.0,253.0,290.0,236.0,1
13603,-3904,8599,-44,228,-699,204.0,255.0,297.0,232.0,1
13723,-3680,8731,258,123,-927,204.0,257.0,297.0,231.0,1
13459,-3516,8819,751,240,-881,194.0,253.0,307.0,231.0,1
13839,-3280,8559,685,416,-838,204.0,255.0,312.0,229.0,1
13799,-3252,8875,349,310,-704,202.0,255.0,309.0,229.0,1
13491,-3408,9031,649,208,-546,205.0,253.0,312.0,231.0,1
13539,-3196,8847,814,292,-394,201.0,259.0,309.0,226.0,1
13375,-3116,9183,532,382,-175,204.0,263.0,314.0,226.0,1
13131,-3388,9263,456,207,31,204.0,267.0,317.0,227.0,1
12975,-3388,9483,542,113,99,204.0,267.0,320.0,227.0,1
13031,-3316,9311,266,-210,143,204.0,267.0,320.0,227.0,1
13351,-3416,9139,76,-150,242,205.0,267.0,320.0,226.0,1
13207,-3768,8955,161,6,343,206.0,281.0,320.0,226.0,1
13071,-3632,9119,23,47,303,211.0,288.0,317.0,224.0,1
12983,-3608,9087,-193,-54,145,212.0,295.0,320.0,229.0,1
13235,-3712,8999,-93,-97,5,217.0,302.0,317.0,224.0,1
13355,-3688,8451,94,75,-201,220.0,312.0,320.0,226.0,1
13511,-3688,8595,262,431,-454,223.0,322.0,320.0,224.0,1
13271,-3648,8979,317,390,-702,229.0,330.0,325.0,226.0,1
13367,-3384,9387,306,199,-858,234.0,330.0,320.0,224.0,1
13387,-3336,9247,711,134,-912,244.0,336.0,320.0,221.0,1
13311,-3344,9015,980,66,-796,246.0,336.0,317.0,224.0,1
13383,-3008,9659,665,11,-423,263.0,342.0,312.0,224.0,1
13211,-3080,9903,470,-337,-242,273.0,345.0,309.0,223.0,1
13203,-3164,9495,317,-409,-16,286.0,357.0,312.0,223.0,1
13179,-3640,8855,564,-236,122,295.0,363.0,314.0,223.0,1
13139,-3576,9103,693,-162,222,300.0,363.0,309.0,223.0,1
13091,-3300,9379,438,-117,207,302.0,373.0,312.0,224.0,1
13255,-3436,9399,238,-229,156,312.0,370.0,312.0,221.0,1
13479,-3724,9147,239,-132,197,317.0,367.0,312.0,221.0,1
13415,-3812,9167,404,179,202,317.0,367.0,314.0,221.0,1
13075,-3620,9343,135,202,243,348.0,363.0,312.0,221.0,1
12935,-3592,9675,-183,160,207,320.0,360.0,314.0,220.0,1
12859,-3504,9587,-353,0,-23,309.0,357.0,302.0,220.0,1
13123,-3752,9347,-468,-25,-244,300.0,333.0,297.0,220.0,1
13279,-3612,9335,-708,51,-393,286.0,314.0,288.0,218.0,1
13543,-3828,8875,-224,240,-597,277.0,302.0,279.0,220.0,1
13299,-3760,9291,37,388,-755,271.0,290.0,273.0,218.0,1
13263,-3392,9115,494,78,-727,261.0,267.0,263.0,217.0,1
13323,-3536,8823,600,246,-613,257.0,255.0,257.0,217.0,1
13367,-3180,9207,623,224,-379,251.0,251.0,251.0,217.0,1
13007,-3080,9603,353,-197,-113,248.0,246.0,250.0,218.0,1
13027,-3168,9355,305,-329,45,244.0,241.0,244.0,215.0,1
13111,-3588,9131,414,-433,156,239.0,236.0,244.0,217.0,1
13023,-3452,9123,502,-477,311,236.0,227.0,241.0,214.0,1
12907,-3580,9343,413,-475,247,232.0,221.0,239.0,217.0,1
13051,-3740,9347,245,-599,187,226.0,215.0,234.0,217.0,1
13523,-3912,9263,428,-455,240,226.0,211.0,231.0,217.0,1
12831,-4080,9471,393,88,268,217.0,201.0,232.0,215.0,1
12747,-3544,9563,286,-224,274,215.0,200.0,229.0,214.0,1
12687,-3552,9551,38,-290,230,211.0,197.0,226.0,212.0,1
12763,-3764,9123,9,-262,48,208.0,194.0,227.0,212.0,1
13055,-3744,9011,226,-184,-192,202.0,194.0,226.0,211.0,1
13167,-3756,9055,190,-79,-354,200.0,191.0,223.0,208.0,1
13119,-3772,9323,302,-245,-454,196.0,193.0,220.0,211.0,1
13327,-3620,9375,275,-245,-525,192.0,194.0,221.0,208.0,1
13395,-3676,9079,409,-159,-677,188.0,193.0,218.0,206.0,1
13495,-3812,8787,947,-21,-581,184.0,192.0,218.0,205.0,1
13255,-3288,9255,999,19,-302,182.0,194.0,217.0,204.0,1
12987,-3152,9647,711,-362,-143,180.0,196.0,217.0,202.0,1
12979,-3144,9547,456,-520,-72,176.0,198.0,215.0,202.0,1
13227,-3608,9339,459,-432,142,176.0,202.0,212.0,202.0,1
13107,-3720,9307,695,-428,342,171.0,209.0,212.0,198.0,1
13003,-3676,9379,455,-479,402,171.0,211.0,211.0,197.0,1
12895,-3900,9615,76,-650,340,169.0,212.0,209.0,197.0,1
13127,-4040,9259,-110,-654,441,168.0,217.0,209.0,196.0,1
13031,-4296,8939,81,-248,340,164.0,224.0,209.0,194.0,1
13019,-3920,9019,116,-45,342,164.0,227.0,206.0,194.0,1
12575,-3624,9459,-175,-234,151,164.0,227.0,205.0,194.0,1
12707,-3524,9627,-536,-556,-3,163.0,227.0,205.0,192.0,1
13175,-3972,9291,-555,-378,-190,163.0,227.0,204.0,191.0,1
13223,-4112,9351,-399,-409,-186,163.0,224.0,204.0,189.0,1
13227,-3868,9319,-243,-440,-290,162.0,221.0,202.0,189.0,1
13563,-3636,9055,-404,-544,-284,161.0,218.0,202.0,187.0,1
13463,-3788,8515,-275,-426,-393,163.0,217.0,201.0,189.0,1
13459,-3972,8819,46,-393,-660,161.0,217.0,201.0,188.0,1
13739,-4008,8659,355,-327,-716,163.0,214.0,201.0,189.0,1
13539,-3780,8723,511,-182,-535,160.0,217.0,201.0,187.0,1
13399,-3920,8887,623,-339,-378,160.0,215.0,197.0,188.0,1
13115,-3568,9251,956,-186,-232,160.0,220.0,200.0,186.0,1
12711,-3324,9735,450,-520,122,160.0,224.0,200.0,186.0,1
12815,-3296,9583,128,-971,416,160.0,229.0,201.0,187.0,1
13079,-4004,8827,137,-760,491,160.0,231.0,198.0,183.0,1
13047,-4396,8967,520,-535,464,159.0,232.0,198.0,184.0,1
13103,-4124,9027,-55,-569,405,159.0,239.0,198.0,183.0,1
13175,-4420,9199,-245,-605,345,161.0,241.0,197.0,182.0,1
13027,-4404,8735,142,-295,255,159.0,246.0,198.0,184.0,1
13019,-4344,8699,541,-377,162,159.0,248.0,197.0,184.0,1
12827,-3740,9083,195,-428,58,159.0,250.0,198.0,182.0,1
12871,-3972,9223,-41,-871,-119,159.0,250.0,198.0,197.0,1
13119,-4280,8951,183,-725,-319,160.0,253.0,197.0,183.0,1
13343,-4184,8415,637,-662,-492,158.0,251.0,197.0,192.0,1
13527,-4032,8711,670,-497,-534,157.0,251.0,196.0,186.0,1
13327,-3912,8811,379,-532,-448,160.0,255.0,197.0,184.0,1
13435,-4056,8511,649,-342,-399,158.0,255.0,197.0,181.0,1
13111,-3620,8827,646,-422,-272,159.0,255.0,196.0,182.0,1
13103,-3524,8439,557,-558,-42,158.0,257.0,197.0,182.0,1
12835,-3864,8427,407,-587,63,159.0,257.0,197.0,182.0,1
13163,-4132,8411,474,-687,159,158.0,257.0,197.0,181.0,1
13443,-4332,8375,391,-488,221,158.0,255.0,198.0,181.0,1
13459,-4604,8231,344,-187,132,159.0,255.0,196.0,181.0,1
13699,-4804,8175,330,158,-18,158.0,255.0,197.0,180.0,1
13991,-4816,8011,310,356,-187,159.0,253.0,197.0,182.0,1
14147,-4496,8123,206,724,-275,158.0,253.0,196.0,182.0,1
14243,-4476,8387,-62,968,-344,159.0,253.0,196.0,182.0,1
14271,-4232,8443,75,1226,-573,158.0,251.0,196.0,181.0,1
13887,-3900,8571,202,1196,-697,156.0,251.0,193.0,182.0,1
13703,-3720,8583,444,1058,-737,158.0,253.0,196.0,182.0,1
13359,-3192,8567,668,959,-752,158.0,253.0,196.0,181.0,1
13191,-2796,8723,439,396,-558,160.0,255.0,194.0,181.0,1
13559,-3136,8643,325,108,-406,158.0,255.0,196.0,181.0,1
13731,-3348,8471,451,198,-418,157.0,255.0,194.0,181.0,1
13643,-3584,8487,590,374,-462,159.0,261.0,197.0,181.0,1
13611,-3732,8671,778,615,-555,159.0,263.0,194.0,182.0,1
13883,-3772,8811,813,464,-316,157.0,261.0,194.0,182.0,1
13783,-3860,9079,758,760,-197,162.0,265.0,196.0,182.0,1
13647,-3720,8915,820,928,-195,160.0,263.0,194.0,183.0,1
12799,-3528,9839,533,1266,83,157.0,267.0,194.0,181.0,1
12775,-3520,9971,444,1101,133,157.0,265.0,197.0,182.0,1
12623,-3652,10179,151,980,183,158.0,267.0,196.0,181.0,1
12807,-3700,9967,-160,816,184,156.0,265.0,194.0,181.0,1
12883,-3812,9895,-539,924,108,157.0,269.0,196.0,182.0,1
12755,-4036,10063,-915,545,44,158.0,261.0,194.0,181.0,1
12615,-4024,9675,-946,589,-165,158.0,253.0,196.0,180.0,1
12679,-3860,9259,-1152,436,-197,158.0,248.0,194.0,179.0,1
12931,-3812,9019,-985,651,-491,159.0,248.0,197.0,180.0,1
13311,-4096,8527,-773,779,-727,157.0,244.0,194.0,179.0,1
13603,-3892,8455,-509,1195,-915,158.0,241.0,196.0,179.0,1
13527,-3588,8755,-649,1287,-854,160.0,237.0,194.0,180.0,1
13371,-3800,8987,-734,1197,-671,158.0,236.0,194.0,180.0,1
13283,-3952,9095,-264,962,-598,159.0,234.0,196.0,179.0,1
12755,-3928,9447,733,773,-476,159.0,232.0,193.0,180.0,1
12123,-3876,10123,1110,189,-230,160.0,232.0,194.0,181.0,1
12047,-3624,10371,946,-125,-80,158.0,231.0,194.0,177.0,1
12007,-3828,10707,329,-601,237,158.0,229.0,194.0,179.0,1
12087,-4976,10427,36,-626,575,160.0,227.0,194.0,180.0,1
12487,-5096,9883,138,-437,558,160.0,227.0,194.0,180.0,1
12595,-5096,10023,52,-185,664,161.0,227.0,194.0,180.0,1
12547,-4992,9743,69,-139,627,160.0,224.0,193.0,184.0,1
12567,-4592,9811,192,104,468,159.0,226.0,196.0,183.0,1
12499,-4320,9959,168,128,505,160.0,226.0,196.0,191.0,1
12299,-4192,9787,432,216,708,160.0,224.0,194.0,186.0,1
11927,-4172,10319,460,-22,996,159.0,226.0,194.0,182.0,1
11695,-4120,10343,412,-282,1164,159.0,224.0,193.0,181.0,1
11527,-4312,10499,238,-431,1030,159.0,223.0,196.0,181.0,1
11515,-4852,10343,31,-1000,475,160.0,223.0,196.0,180.0,1
11643,-5116,9979,-1,-1150,112,159.0,223.0,193.0,181.0,1
11955,-4928,9551,196,-961,-186,160.0,221.0,194.0,180.0,1
12283,-4712,9543,-112,-1012,-452,160.0,221.0,194.0,182.0,1
12695,-4676,9019,-110,-637,-538,161.0,221.0,194.0,181.0,1
12931,-4628,8751,-74,-152,-563,160.0,220.0,194.0,181.0,1
12971,-4448,8671,-62,406,-488,160.0,223.0,194.0,182.0,1
13139,-4176,8515,-182,894,-277,160.0,223.0,194.0,181.0,1
13407,-4188,8823,-285,1208,-162,159.0,220.0,193.0,181.0,1
13371,-4256,9095,-149,1410,-81,160.0,221.0,194.0,182.0,1
12911,-4432,9323,204,1531,-5,170.0,223.0,194.0,182.0,1
12675,-4292,9855,397,1165,64,160.0,223.0,194.0,181.0,1
12727,-4140,10295,286,735,20,160.0,221.0,194.0,180.0,1
12419,-4312,10443,2,373,145,159.0,220.0,194.0,182.0,1
12107,-4952,10087,-263,-112,177,161.0,221.0,194.0,182.0,1
12131,-5104,9859,-262,-725,55,160.0,221.0,194.0,181.0,1
12283,-5292,9623,-122,-891,-148,159.0,221.0,194.0,181.0,1
12267,-5116,9103,33,-1010,-312,160.0,221.0,193.0,182.0,1
12367,-4820,8887,238,-886,-524,162.0,220.0,194.0,182.0,1
12695,-4540,8235,390,-449,-525,160.0,221.0,194.0,182.0,1
12583,-4348,8151,262,160,-509,159.0,221.0,196.0,183.0,1
12963,-4020,8075,-37,701,-487,161.0,223.0,194.0,181.0,1
13015,-4056,8731,-322,1324,-528,160.0,221.0,194.0,182.0,1
11995,-4812,10807,-284,1379,-49,348.0,320.0,383.0,290.0,2
11915,-4692,10995,442,1118,-454,345.0,317.0,377.0,290.0,2
11559,-4360,11027,650,928,-493,348.0,314.0,380.0,290.0,2
11543,-4188,10883,1030,973,-511,348.0,314.0,380.0,293.0,2
11127,-3676,11431,1103,952,-518,348.0,317.0,380.0,290.0,2
10583,-3224,11711,757,868,-439,348.0,317.0,383.0,290.0,2
10211,-3292,12039,483,518,-336,345.0,312.0,383.0,290.0,2
10259,-3332,11799,347,396,-318,348.0,312.0,380.0,288.0,2
10371,-3572,12087,489,229,-196,345.0,317.0,377.0,293.0,2
10523,-3724,12095,604,228,-110,345.0,317.0,380.0,290.0,2
10523,-3680,12127,384,405,-39,345.0,317.0,383.0,293.0,2
10811,-4288,11491,20,579,-277,345.0,314.0,380.0,288.0,2
11047,-4568,11507,105,628,-398,345.0,312.0,380.0,293.0,2
11263,-4768,11491,314,918,-620,345.0,317.0,383.0,290.0,2
11107,-4432,11667,627,1334,-639,345.0,314.0,383.0,290.0,2
10791,-3844,11995,482,1490,-637,345.0,314.0,380.0,290.0,2
10495,-3664,12115,147,1374,-683,342.0,312.0,380.0,288.0,2
10235,-3724,11995,53,1179,-631,345.0,312.0,380.0,290.0,2
10203,-3656,12147,216,1010,-526,345.0,317.0,383.0,290.0,2
10359,-3392,12491,110,865,-453,345.0,314.0,383.0,290.0,2
10163,-3472,12203,-26,629,-353,345.0,314.0,383.0,288.0,2
10155,-3692,11839,55,486,-191,345.0,312.0,380.0,288.0,2
10723,-3832,11527,394,469,-51,348.0,317.0,383.0,290.0,2
10739,-3840,11387,379,715,-29,342.0,314.0,387.0,290.0,2
10655,-4060,11459,93,753,10,342.0,314.0,387.0,290.0,2
10823,-4052,11695,46,727,-8,345.0,312.0,377.0,290.0,2
10563,-3740,12275,-337,764,-31,339.0,312.0,387.0,290.0,2
10051,-3688,12383,-895,373,4,345.0,320.0,383.0,293.0,2
9851,-3928,12659,-871,94,-4,342.0,314.0,383.0,288.0,2
9895,-4092,12623,-256,-276,33,345.0,312.0,373.0,290.0,2
9667,-3828,12775,142,-360,143,342.0,312.0,383.0,290.0,2
9603,-4000,12883,337,-612,157,351.0,309.0,383.0,286.0,2
9799,-4132,12359,7,-918,-155,342.0,317.0,383.0,293.0,2
9915,-4220,12407,-68,-995,-113,345.0,312.0,383.0,288.0,2
10259,-4404,12031,160,-800,-161,345.0,312.0,380.0,293.0,2
10319,-4344,12007,218,-776,-246,345.0,312.0,380.0,290.0,2
10483,-4332,11571,271,-551,-281,345.0,314.0,383.0,290.0,2
10503,-4420,11687,165,-560,-353,342.0,314.0,383.0,293.0,2
10711,-4448,11571,-55,-427,-475,345.0,314.0,380.0,288.0,2
10807,-4552,11459,-223,-245,-539,345.0,312.0,380.0,290.0,2
10763,-4576,11407,-157,-195,-573,342.0,314.0,383.0,293.0,2
10495,-4400,11403,-136,-180,-615,345.0,317.0,383.0,290.0,2
10447,-4260,11375,-170,-304,-702,345.0,317.0,383.0,288.0,2
10483,-4448,11491,64,-373,-736,345.0,314.0,383.0,290.0,2
10431,-4380,11423,410,-455,-754,342.0,314.0,380.0,293.0,2
10439,-3928,11387,418,-543,-673,345.0,317.0,380.0,295.0,2
10687,-4100,11407,429,-495,-695,345.0,314.0,383.0,295.0,2
10695,-4028,11619,298,-549,-631,342.0,317.0,383.0,295.0,2
10799,-4228,11527,401,-406,-438,342.0,317.0,383.0,293.0,2
10759,-3996,11727,600,-253,-246,345.0,312.0,380.0,293.0,2
10947,-4028,11847,398,-114,-162,345.0,317.0,383.0,295.0,2
10751,-4176,11987,409,-27,19,345.0,317.0,383.0,290.0,2
10791,-4176,11711,297,-68,102,345.0,317.0,383.0,293.0,2
10751,-4168,12251,248,-5,114,348.0,312.0,380.0,293.0,2
10559,-4324,12223,216,-148,71,345.0,317.0,383.0,295.0,2
10419,-4300,12259,191,-229,92,342.0,314.0,383.0,293.0,2
10235,-4396,11991,316,-470,53,342.0,312.0,377.0,288.0,2
10255,-4332,11827,343,-569,-42,345.0,314.0,387.0,293.0,2
10299,-4304,11595,357,-691,-156,342.0,312.0,380.0,295.0,2
10243,-4336,11779,501,-669,-246,342.0,314.0,380.0,288.0,2
10379,-4128,11199,269,-597,-347,345.0,317.0,380.0,293.0,2
10423,-4328,11411,116,-558,-386,339.0,320.0,391.0,295.0,2
10451,-4512,11355,430,-446,-496,342.0,314.0,380.0,293.0,2
10411,-4368,11343,666,-393,-635,345.0,312.0,380.0,293.0,2
10439,-3940,11443,540,-415,-627,342.0,325.0,380.0,297.0,2
10579,-4184,11571,468,-215,-615,345.0,314.0,387.0,295.0,2
10791,-4088,11279,447,-258,-588,342.0,314.0,383.0,290.0,2
10555,-4288,11827,469,-263,-489,342.0,309.0,380.0,293.0,2
10631,-4016,12007,421,-171,-520,342.0,309.0,383.0,290.0,2
10611,-4080,11639,393,-339,-528,339.0,314.0,383.0,293.0,2
10707,-4036,11811,578,-320,-502,345.0,317.0,383.0,295.0,2
10587,-3792,11843,583,-349,-399,345.0,314.0,383.0,295.0,2
10807,-3776,11675,434,-392,-295,345.0,309.0,380.0,293.0,2
10827,-3916,11563,217,-385,-319,342.0,314.0,380.0,293.0,2
10815,-4052,11619,118,-186,-260,342.0,317.0,383.0,293.0,2
10755,-4168,11603,328,-61,-169,345.0,312.0,380.0,293.0,2
10707,-4140,11871,464,147,-32,342.0,312.0,383.0,295.0,2
10455,-4148,11627,155,-14,-88,345.0,309.0,380.0,290.0,2
10539,-4172,11859,192,-221,-240,342.0,314.0,383.0,293.0,2
10451,-4136,11855,344,-399,-319,339.0,314.0,377.0,290.0,2
10247,-4216,11879,371,-371,-406,345.0,312.0,383.0,290.0,2
10475,-4064,11963,312,-566,-546,339.0,312.0,380.0,293.0,2
10547,-4080,11871,343,-450,-625,345.0,312.0,380.0,295.0,2
10631,-3988,11955,408,-438,-600,342.0,317.0,383.0,293.0,2
10587,-3852,11991,184,-317,-484,342.0,309.0,380.0,288.0,2
10583,-3888,11931,-23,-285,-362,342.0,314.0,383.0,293.0,2
10687,-3924,11595,-25,-284,-369,342.0,312.0,380.0,288.0,2
10619,-4060,11515,37,-311,-421,342.0,312.0,380.0,290.0,2
10555,-4152,11511,133,-514,-592,342.0,317.0,383.0,293.0,2
10623,-4004,11579,258,-698,-798,342.0,317.0,391.0,290.0,2
10579,-4004,11819,241,-801,-851,342.0,314.0,383.0,290.0,2
10555,-4012,11951,313,-867,-905,342.0,309.0,380.0,290.0,2
10727,-3972,11703,285,-984,-994,342.0,312.0,380.0,290.0,2
10667,-3916,11715,301,-995,-1014,342.0,317.0,383.0,290.0,2
10779,-3940,11423,293,-762,-1035,342.0,312.0,377.0,288.0,2
11327,-4052,10979,36,-35,-842,342.0,312.0,377.0,290.0,2
11267,-3856,11091,-189,190,-734,339.0,312.0,377.0,290.0,2
11283,-4016,11003,-15,535,-684,342.0,314.0,383.0,293.0,2
11447,-3896,11111,352,502,-548,342.0,314.0,387.0,295.0,2
11703,-3492,11115,350,604,-304,342.0,314.0,383.0,293.0,2
12063,-3480,11215,309,493,-72,342.0,312.0,380.0,293.0,2
11975,-3564,11271,537,380,104,345.0,312.0,380.0,295.0,2
11583,-3460,11187,1112,290,456,342.0,314.0,383.0,293.0,2
11127,-3072,11559,1494,-32,640,342.0,314.0,387.0,290.0,2
10999,-2932,11587,1537,-242,659,342.0,312.0,383.0,290.0,2
10731,-3244,11687,1525,-459,699,342.0,314.0,387.0,293.0,2
10503,-3316,11935,1403,-606,796,342.0,314.0,383.0,293.0,2
10375,-3608,12059,1208,-686,683,345.0,317.0,380.0,293.0,2
10363,-3912,12219,1045,-1063,338,342.0,314.0,383.0,293.0,2
10223,-4272,11951,1147,-1251,2,339.0,312.0,380.0,290.0,2
10431,-4468,11767,1501,-1427,-123,339.0,312.0,383.0,293.0,2
